S0,K,T,P_mkt,iv_market
664.46,405.0,0.25,1.04,0.48071808349609374
664.46,410.0,0.25,1.05,0.47510290527343746
664.46,415.0,0.25,1.3,0.46655806884765627
664.46,420.0,0.25,1.29,0.45935599243164066
664.46,425.0,0.25,1.29,0.45203184692382814
664.46,430.0,0.25,1.37,0.4451959777832031
664.46,435.0,0.25,1.54,0.4382380395507813
664.46,440.0,0.25,1.32,0.4317683776855469
664.46,445.0,0.25,1.46,0.4250545776367188
664.46,450.0,0.25,1.6,0.4167538793945312
664.46,455.0,0.25,1.76,0.41083352844238286
664.46,460.0,0.25,1.79,0.40381455566406255
664.46,465.0,0.25,1.93,0.3971007556152344
664.46,470.0,0.25,1.82,0.39063109375
664.46,475.0,0.25,2.04,0.38440557006835935
664.46,480.0,0.25,2.11,0.37720349365234374
664.46,485.0,0.25,2.19,0.37000141723632807
664.46,490.0,0.25,2.57,0.36365382446289063
664.46,495.0,0.25,2.6,0.3580386462402344
664.46,500.0,0.25,2.45,0.351019673461914
664.46,505.0,0.25,2.95,0.344733115234375
664.46,510.0,0.25,3.0,0.3393620751953125
664.46,515.0,0.25,3.28,0.3339300006103516
664.46,520.0,0.25,3.2,0.3282232705688476
664.46,525.0,0.25,3.4,0.3220282641601562
664.46,530.0,0.25,3.38,0.3162299822998046
664.46,535.0,0.25,3.67,0.31061480407714837
664.46,540.0,0.25,4.59,0.30451134948730463
664.46,545.0,0.25,4.73,0.29871306762695304
664.46,550.0,0.25,4.34,0.29279271667480455
664.46,555.0,0.25,4.8,0.2876352975463866
664.46,560.0,0.25,5.5,0.2818980502319336
664.46,565.0,0.25,5.28,0.2774120111083984
664.46,570.0,0.25,5.57,0.27127803924560545
664.46,575.0,0.25,5.97,0.26605958557128906
664.46,580.0,0.25,6.47,0.26068854553222653
664.46,585.0,0.25,6.92,0.25476819458007816
664.46,590.0,0.25,7.33,0.24867999862670898
664.46,595.0,0.25,8.31,0.2450942190551758
664.46,600.0,0.25,8.5,0.23929593719482417
664.46,605.0,0.25,9.9,0.23387912124633786
664.46,610.0,0.25,9.83,0.22760782165527343
664.46,615.0,0.25,10.7,0.2230607479858398
664.46,620.0,0.25,11.39,0.21738453521728518
664.46,625.0,0.25,12.38,0.21181513290405268
664.46,630.0,0.25,13.21,0.20676452423095698
664.46,635.0,0.25,14.22,0.20122563919067382
664.46,640.0,0.25,15.26,0.19490856369018555
664.46,645.0,0.25,17.58,0.19017838638305667
664.46,650.0,0.25,17.9,0.18473105316162108
664.46,655.0,0.25,19.39,0.17929897857666016
664.46,660.0,0.25,21.04,0.17348543807983396
664.46,665.0,0.25,22.83,0.16845008804321293
664.46,670.0,0.25,24.68,0.16214827117919922
664.46,675.0,0.25,26.9,0.15894395751953128
664.46,680.0,0.25,30.27,0.1535271415710449
664.46,685.0,0.25,31.79,0.14949886154174807
664.46,690.0,0.25,34.5,0.1453027365112305
664.46,695.0,0.25,39.41,0.1420068710327148
664.46,700.0,0.25,43.94,0.13750557327270513
664.46,705.0,0.25,45.0,0.1344080700683594
664.46,710.0,0.25,49.15,0.13346203460693357
664.46,715.0,0.25,58.0,0.12818254638671872
664.46,720.0,0.25,57.04,0.139657041015625
664.46,725.0,0.25,57.95,0.14048100738525393
664.46,730.0,0.25,57.08,0.1431970446777344
664.46,735.0,0.25,58.8,0.14740842834472656
664.46,740.0,0.25,60.2,0.15277946838378909
664.46,750.0,0.25,79.1,0.170479486694336
664.46,760.0,0.25,97.37,1.0000000000000003e-05
664.46,780.0,0.25,102.0,0.20533021240234373
664.46,245.0,0.33,0.32,0.6904327832031252
664.46,250.0,0.33,0.42,0.6821320849609377
664.46,255.0,0.33,0.3,0.6743196630859377
664.46,260.0,0.33,0.33,0.6655306884765627
664.46,265.0,0.33,0.28,0.6567417138671876
664.46,270.0,0.33,0.45,0.6479527392578125
664.46,275.0,0.33,0.39,0.6391637646484375
664.46,280.0,0.33,0.51,0.6320837573242188
664.46,285.0,0.33,0.4,0.6245154736328126
664.46,290.0,0.33,0.6,0.6149940844726562
664.46,295.0,0.33,0.41,0.6081582153320313
664.46,300.0,0.33,0.46,0.5986368261718751
664.46,305.0,0.33,0.66,0.5903361279296876
664.46,310.0,0.33,0.65,0.5827678442382812
664.46,315.0,0.33,0.64,0.5749554223632812
664.46,320.0,0.33,0.77,0.5678754150390625
664.46,325.0,0.33,0.58,0.561527822265625
664.46,330.0,0.33,0.81,0.5531050549316407
664.46,335.0,0.33,0.79,0.5456588403320313
664.46,340.0,0.33,0.62,0.5377243493652344
664.46,345.0,0.33,0.99,0.5306443420410156
664.46,350.0,0.33,0.93,0.5239305419921875
664.46,355.0,0.33,0.99,0.5167284655761719
664.46,360.0,0.33,0.97,0.5102588037109376
664.46,365.0,0.33,1.16,0.5024463818359376
664.46,370.0,0.33,0.89,0.4953663745117188
664.46,375.0,0.33,1.27,0.4892629199218751
664.46,380.0,0.33,1.32,0.4818167053222656
664.46,385.0,0.33,1.33,0.47546911254882807
664.46,390.0,0.33,1.36,0.4679008288574219
664.46,395.0,0.33,1.18,0.46143116699218756
664.46,400.0,0.33,1.38,0.45429012512207034
664.46,405.0,0.33,1.5,0.4476373596191406
664.46,410.0,0.33,1.56,0.4419001123046875
664.46,415.0,0.33,1.55,0.43457596679687505
664.46,420.0,0.33,1.63,0.42865561584472656
664.46,425.0,0.33,1.65,0.42127043579101564
664.46,430.0,0.33,1.92,0.4158993957519531
664.46,435.0,0.33,1.84,0.4080259393310547
664.46,440.0,0.33,2.13,0.40167834655761714
664.46,445.0,0.33,1.71,0.39600213378906257
664.46,450.0,0.33,2.22,0.3900817828369141
664.46,455.0,0.33,1.95,0.383795224609375
664.46,460.0,0.33,2.47,0.3776917700195312
664.46,465.0,0.33,2.32,0.37177141906738287
664.46,470.0,0.33,2.67,0.3654238262939453
664.46,475.0,0.33,2.79,0.360083303527832
664.46,480.0,0.33,2.76,0.3548648498535155
664.46,485.0,0.33,3.05,0.34812053253173825
664.46,490.0,0.33,3.23,0.34326828613281246
664.46,495.0,0.33,3.73,0.3377446597290039
664.46,500.0,0.33,3.41,0.3320379296875
664.46,505.0,0.33,4.25,0.32700257965087887
664.46,510.0,0.33,4.43,0.32092964233398436
664.46,515.0,0.33,4.3,0.3164741204833984
664.46,520.0,0.33,4.17,0.3113472186279296
664.46,525.0,0.33,4.47,0.30597617858886716
664.46,530.0,0.33,4.67,0.30072720764160155
664.46,535.0,0.33,4.96,0.2955697885131836
664.46,540.0,0.33,5.47,0.2903208175659179
664.46,545.0,0.33,5.54,0.28613995117187496
664.46,550.0,0.33,5.88,0.28006701385498034
664.46,555.0,0.33,7.16,0.275123215637207
664.46,560.0,0.33,7.35,0.2703014865112304
664.46,565.0,0.33,7.37,0.2662426892089844
664.46,570.0,0.33,7.44,0.26142096008300786
664.46,575.0,0.33,8.05,0.25604992004394533
664.46,580.0,0.33,9.58,0.25220474365234374
664.46,585.0,0.33,9.06,0.2465590481567383
664.46,590.0,0.33,9.68,0.2416915431213379
664.46,595.0,0.33,10.57,0.23708343490600586
664.46,600.0,0.33,10.98,0.23241429214477538
664.46,605.0,0.33,12.01,0.2275620457458496
664.46,610.0,0.33,12.37,0.22249617843627928
664.46,615.0,0.33,13.29,0.2179643634033203
664.46,620.0,0.33,14.05,0.21266961654663086
664.46,625.0,0.33,14.86,0.208092025604248
664.46,630.0,0.33,15.97,0.20366702102661133
664.46,635.0,0.33,17.11,0.19871559349060056
664.46,640.0,0.33,18.27,0.19284864776611327
664.46,645.0,0.33,19.55,0.18856097091674806
664.46,650.0,0.33,21.19,0.18318993087768554
664.46,655.0,0.33,22.53,0.17826139129638674
664.46,660.0,0.33,24.23,0.17283694602966312
664.46,665.0,0.33,25.87,0.1685416398620606
664.46,670.0,0.33,27.7,0.1632163757324219
664.46,675.0,0.33,29.82,0.15873033660888675
664.46,680.0,0.33,32.34,0.1551140397644043
664.46,685.0,0.33,34.45,0.15042963836669926
664.46,690.0,0.33,37.28,0.1457299783325195
664.46,695.0,0.33,44.02,0.14214419876098633
664.46,700.0,0.33,43.14,0.13781074600219728
664.46,705.0,0.33,45.35,0.13308056869506835
664.46,710.0,0.33,49.01,0.1329737582397461
664.46,715.0,0.33,55.21,0.1283351327514648
664.46,720.0,0.33,59.87,0.1245357322692871
664.46,725.0,0.33,57.41,0.13327893096923826
664.46,730.0,0.33,70.57,0.1332178964233398
664.46,735.0,0.33,69.38,0.13446910461425782
664.46,740.0,0.33,61.64,0.1371851419067383
664.46,745.0,0.33,73.0,0.14136600830078128
664.46,750.0,0.33,75.27,0.15335929656982422
664.46,800.0,0.33,130.86,0.20664245513916013
664.46,810.0,0.33,123.09,0.2171098797607422
664.46,830.0,0.33,235.15,0.7206143661499024
664.46,840.0,0.33,240.24,1.0000000000000003e-05
664.46,845.0,0.33,185.89,0.22583781982421874
664.46,850.0,0.33,191.25,0.2302933416748047
664.46,435.0,0.44,2.87,0.37830211547851555
664.46,440.0,0.44,3.06,0.3729921099853516
664.46,445.0,0.44,2.35,0.3667360690307617
664.46,450.0,0.44,3.04,0.3614565808105469
664.46,460.0,0.44,2.92,0.3517520880126953
664.46,465.0,0.44,3.8,0.345435012512207
664.46,470.0,0.44,3.98,0.34058276611328125
664.46,475.0,0.44,4.22,0.33618827880859375
664.46,480.0,0.44,4.38,0.33139706695556637
664.46,485.0,0.44,4.45,0.32663637237548826
664.46,490.0,0.44,4.25,0.32117378051757806
664.46,495.0,0.44,3.31,0.31662670684814453
664.46,500.0,0.44,4.75,0.3120796331787109
664.46,505.0,0.44,4.2,0.30762411132812495
664.46,510.0,0.44,5.48,0.30298548583984375
664.46,515.0,0.44,6.02,0.2985909985351562
664.46,520.0,0.44,6.09,0.29328099304199207
664.46,525.0,0.44,6.44,0.28919167846679683
664.46,530.0,0.44,6.8,0.2843089147949218
664.46,535.0,0.44,6.66,0.2801280484008788
664.46,540.0,0.44,7.64,0.27603873382568356
664.46,545.0,0.44,5.42,0.2713390737915039
664.46,550.0,0.44,8.01,0.26665467239379886
664.46,555.0,0.44,8.05,0.26309941009521487
664.46,560.0,0.44,8.96,0.2588269918823243
664.46,565.0,0.44,9.5,0.2540815559387208
664.46,570.0,0.44,10.65,0.25003801727294916
664.46,575.0,0.44,10.46,0.246375944519043
664.46,580.0,0.44,12.33,0.24127955993652345
664.46,585.0,0.44,12.4,0.23708343490600586
664.46,590.0,0.44,12.39,0.23336032760620118
664.46,595.0,0.44,14.68,0.22920997848510744
664.46,600.0,0.44,14.35,0.22469342208862303
664.46,605.0,0.44,15.44,0.2205583316040039
664.46,610.0,0.44,16.28,0.2160417752075195
664.46,612.0,0.44,13.73,0.21443961837768555
664.46,613.0,0.44,15.39,0.21340203109741213
664.46,614.0,0.44,12.55,0.21270013381958008
664.46,615.0,0.44,16.52,0.2118456501770019
664.46,616.0,0.44,14.7,0.20995357925415037
664.46,617.0,0.44,16.6,0.21041133834838865
664.46,618.0,0.44,19.26,0.20896176788330073
664.46,619.0,0.44,18.59,0.20830564651489253
664.46,620.0,0.44,18.05,0.20735961105346679
664.46,621.0,0.44,17.99,0.20567353172302247
664.46,622.0,0.44,13.98,0.20581848876953124
664.46,623.0,0.44,16.08,0.20371279693603517
664.46,624.0,0.44,14.03,0.20348391738891602
664.46,625.0,0.44,19.12,0.20336184829711912
664.46,626.0,0.44,18.6,0.20116460464477537
664.46,627.0,0.44,17.86,0.2015689585113525
664.46,628.0,0.44,15.75,0.19934882690429687
664.46,630.0,0.44,19.69,0.1975788250732422
664.46,631.0,0.44,15.72,0.1975788250732422
664.46,633.0,0.44,20.24,0.19588511642456058
664.46,635.0,0.44,20.82,0.19403882141113282
664.46,636.0,0.44,15.15,0.1935505450439453
664.46,637.0,0.44,15.84,0.19146011184692385
664.46,638.0,0.44,22.03,0.19043778320312502
664.46,639.0,0.44,21.12,0.1904301538848877
664.46,640.0,0.44,22.76,0.18901110069274904
664.46,641.0,0.44,16.25,0.18865252273559568
664.46,642.0,0.44,16.57,0.18761493545532226
664.46,643.0,0.44,20.12,0.18726398681640627
664.46,644.0,0.44,16.7,0.1863484686279297
664.46,645.0,0.44,23.38,0.18489889816284177
664.46,646.0,0.44,23.84,0.1834798449707031
664.46,647.0,0.44,20.57,0.18326622406005855
664.46,648.0,0.44,23.76,0.18233544723510742
664.46,649.0,0.44,22.43,0.1818319122314453
664.46,650.0,0.44,24.63,0.1808553594970703
664.46,651.0,0.44,24.93,0.17967281517028807
664.46,652.0,0.44,25.33,0.17760526992797854
664.46,653.0,0.44,26.06,0.17776548561096192
664.46,654.0,0.44,26.01,0.17651427742004397
664.46,655.0,0.44,26.6,0.17609466491699222
664.46,656.0,0.44,26.57,0.1750265603637695
664.46,657.0,0.44,27.29,0.17421785263061523
664.46,658.0,0.44,27.39,0.17343966217041018
664.46,659.0,0.44,27.96,0.1729742737579346
664.46,660.0,0.44,27.95,0.1706625903320313
664.46,661.0,0.44,28.29,0.1695258219146729
664.46,662.0,0.44,28.38,0.16948767532348635
664.46,663.0,0.44,29.26,0.16902228691101076
664.46,664.0,0.44,29.67,0.1684195707702637
664.46,665.0,0.44,30.08,0.16643594802856448
664.46,666.0,0.44,29.95,0.16622232711791995
664.46,667.0,0.44,30.71,0.16480327392578126
664.46,668.0,0.44,31.17,0.16407085937500002
664.46,669.0,0.44,31.52,0.16360547096252445
664.46,670.0,0.44,31.37,0.16237715072631836
664.46,671.0,0.44,32.4,0.16178206390380856
664.46,672.0,0.44,32.68,0.1609962441253662
664.46,673.0,0.44,33.19,0.15983658775329587
664.46,674.0,0.44,33.91,0.15892869888305666
664.46,675.0,0.44,36.5,0.15844042251586915
664.46,676.0,0.44,37.37,0.15746386978149413
664.46,677.0,0.44,34.46,0.15656361022949222
664.46,678.0,0.44,38.63,0.15631947204589847
664.46,679.0,0.44,36.96,0.15353477088928222
664.46,680.0,0.44,39.57,0.15395438339233397
664.46,681.0,0.44,36.32,0.15372550384521483
664.46,682.0,0.44,36.75,0.15287864952087407
664.46,683.0,0.44,36.98,0.1528099856567383
664.46,684.0,0.44,33.31,0.15027705200195315
664.46,685.0,0.44,37.63,0.15024653472900396
664.46,686.0,0.44,34.12,0.15088739746093754
664.46,687.0,0.44,39.31,0.14886562812805174
664.46,688.0,0.44,34.46,0.14778989425659184
664.46,689.0,0.44,34.11,0.1448449774169922
