S0,K,T,C_mkt,iv_market
660.0800170898438,575.0,0.0013867233286085745,84.72,1.0000000000000003e-05
660.0800170898438,595.0,0.0013867233286085745,76.69,1.0000000000000003e-05
660.0800170898438,600.0,0.0013867233286085745,59.73,1.0000000000000003e-05
660.0800170898438,625.0,0.0013867233286085745,37.83,1.0000000000000003e-05
660.0800170898438,630.0,0.0013867233286085745,32.63,1.0000000000000003e-05
660.0800170898438,631.0,0.0013867233286085745,27.94,1.0000000000000003e-05
660.0800170898438,635.0,0.0013867233286085745,24.1,1.0000000000000003e-05
660.0800170898438,637.0,0.0013867233286085745,21.1,1.0000000000000003e-05
660.0800170898438,640.0,0.0013867233286085745,20.87,1.0000000000000003e-05
660.0800170898438,642.0,0.0013867233286085745,19.43,1.0000000000000003e-05
660.0800170898438,645.0,0.0013867233286085745,19.93,1.0000000000000003e-05
660.0800170898438,646.0,0.0013867233286085745,15.15,1.0000000000000003e-05
660.0800170898438,647.0,0.0013867233286085745,14.84,1.0000000000000003e-05
660.0800170898438,648.0,0.0013867233286085745,15.0,1.0000000000000003e-05
660.0800170898438,649.0,0.0013867233286085745,13.71,1.0000000000000003e-05
660.0800170898438,650.0,0.0013867233286085745,13.85,1.0000000000000003e-05
660.0800170898438,652.0,0.0013867233286085745,10.78,1.0000000000000003e-05
660.0800170898438,653.0,0.0013867233286085745,10.05,1.0000000000000003e-05
660.0800170898438,654.0,0.0013867233286085745,9.74,1.0000000000000003e-05
660.0800170898438,655.0,0.0013867233286085745,8.73,1.0000000000000003e-05
660.0800170898438,656.0,0.0013867233286085745,7.96,1.0000000000000003e-05
660.0800170898438,657.0,0.0013867233286085745,7.31,1.0000000000000003e-05
660.0800170898438,658.0,0.0013867233286085745,6.76,1.0000000000000003e-05
660.0800170898438,659.0,0.0013867233286085745,6.19,1.0000000000000003e-05
660.0800170898438,660.0,0.0013867233286085745,5.6,1.0000000000000003e-05
660.0800170898438,661.0,0.0013867233286085745,5.08,0.0039162109375
660.0800170898438,662.0,0.0013867233286085745,4.56,0.007822421875
660.0800170898438,663.0,0.0013867233286085745,4.07,0.015634843750000002
660.0800170898438,664.0,0.0013867233286085745,3.64,0.015634843750000002
660.0800170898438,665.0,0.0013867233286085745,3.2,0.0312596875
660.0800170898438,666.0,0.0013867233286085745,2.79,0.0312596875
660.0800170898438,667.0,0.0013867233286085745,2.43,0.0312596875
660.0800170898438,668.0,0.0013867233286085745,2.06,0.0312596875
660.0800170898438,669.0,0.0013867233286085745,1.76,0.0312596875
660.0800170898438,670.0,0.0013867233286085745,1.54,0.062509375
660.0800170898438,671.0,0.0013867233286085745,1.27,0.062509375
660.0800170898438,672.0,0.0013867233286085745,1.06,0.062509375
660.0800170898438,673.0,0.0013867233286085745,0.87,0.062509375
660.0800170898438,674.0,0.0013867233286085745,0.71,0.062509375
660.0800170898438,675.0,0.0013867233286085745,0.57,0.062509375
660.0800170898438,676.0,0.0013867233286085745,0.48,0.062509375
660.0800170898438,677.0,0.0013867233286085745,0.36,0.062509375
660.0800170898438,678.0,0.0013867233286085745,0.27,0.062509375
660.0800170898438,679.0,0.0013867233286085745,0.21,0.062509375
660.0800170898438,680.0,0.0013867233286085745,0.15,0.062509375
660.0800170898438,681.0,0.0013867233286085745,0.12,0.12500875
660.0800170898438,682.0,0.0013867233286085745,0.09,0.12500875
660.0800170898438,683.0,0.0013867233286085745,0.07,0.12500875
660.0800170898438,684.0,0.0013867233286085745,0.05,0.12500875
660.0800170898438,685.0,0.0013867233286085745,0.04,0.12500875
660.0800170898438,686.0,0.0013867233286085745,0.03,0.12500875
660.0800170898438,687.0,0.0013867233286085745,0.03,0.12500875
660.0800170898438,688.0,0.0013867233286085745,0.03,0.12500875
660.0800170898438,689.0,0.0013867233286085745,0.02,0.12500875
660.0800170898438,690.0,0.0013867233286085745,0.02,0.12500875
660.0800170898438,691.0,0.0013867233286085745,0.02,0.12500875
660.0800170898438,692.0,0.0013867233286085745,0.01,0.12500875
660.0800170898438,693.0,0.0013867233286085745,0.01,0.12500875
660.0800170898438,694.0,0.0013867233286085745,0.01,0.12500875
660.0800170898438,695.0,0.0013867233286085745,0.01,0.12500875
660.0800170898438,696.0,0.0013867233286085745,0.01,0.12500875
660.0800170898438,697.0,0.0013867233286085745,0.01,0.12500875
660.0800170898438,698.0,0.0013867233286085745,0.01,0.12500875
660.0800170898438,699.0,0.0013867233286085745,0.01,0.12500875
660.0800170898438,700.0,0.0013867233286085745,0.01,0.12500875
660.0800170898438,701.0,0.0013867233286085745,0.01,0.12500875
660.0800170898438,702.0,0.0013867233286085745,0.02,0.12500875
660.0800170898438,703.0,0.0013867233286085745,0.01,0.12500875
660.0800170898438,704.0,0.0013867233286085745,0.01,0.2500075
660.0800170898438,705.0,0.0013867233286085745,0.01,0.2500075
660.0800170898438,706.0,0.0013867233286085745,0.01,0.2500075
660.0800170898438,707.0,0.0013867233286085745,0.01,0.2500075
660.0800170898438,708.0,0.0013867233286085745,0.01,0.2500075
660.0800170898438,709.0,0.0013867233286085745,0.01,0.2500075
660.0800170898438,710.0,0.0013867233286085745,0.01,0.2500075
660.0800170898438,711.0,0.0013867233286085745,0.01,0.2500075
660.0800170898438,712.0,0.0013867233286085745,0.01,0.2500075
660.0800170898438,713.0,0.0013867233286085745,0.02,0.2500075
660.0800170898438,714.0,0.0013867233286085745,0.01,0.2500075
660.0800170898438,715.0,0.0013867233286085745,0.01,0.2500075
660.0800170898438,716.0,0.0013867233286085745,0.01,0.2500075
660.0800170898438,717.0,0.0013867233286085745,0.02,0.2500075
660.0800170898438,718.0,0.0013867233286085745,0.01,0.2500075
660.0800170898438,719.0,0.0013867233286085745,0.01,0.2500075
660.0800170898438,720.0,0.0013867233286085745,0.02,0.2500075
660.0800170898438,721.0,0.0013867233286085745,0.01,0.2500075
660.0800170898438,722.0,0.0013867233286085745,0.01,0.2500075
660.0800170898438,723.0,0.0013867233286085745,0.02,0.2500075
660.0800170898438,724.0,0.0013867233286085745,0.01,0.2500075
660.0800170898438,725.0,0.0013867233286085745,0.02,0.2500075
660.0800170898438,726.0,0.0013867233286085745,0.02,0.2500075
660.0800170898438,727.0,0.0013867233286085745,0.02,0.2500075
660.0800170898438,728.0,0.0013867233286085745,0.02,0.2500075
660.0800170898438,729.0,0.0013867233286085745,0.01,0.2500075
660.0800170898438,730.0,0.0013867233286085745,0.01,0.2500075
660.0800170898438,735.0,0.0013867233286085745,0.01,0.2500075
660.0800170898438,740.0,0.0013867233286085745,0.01,0.2500075
660.0800170898438,745.0,0.0013867233286085745,0.01,0.2500075
660.0800170898438,750.0,0.0013867233286085745,0.01,0.2500075
660.0800170898438,755.0,0.0013867233286085745,0.01,0.500005
660.0800170898438,760.0,0.0013867233286085745,0.02,0.500005
660.0800170898438,765.0,0.0013867233286085745,0.02,0.500005
660.0800170898438,770.0,0.0013867233286085745,0.01,0.500005
660.0800170898438,775.0,0.0013867233286085745,0.01,0.500005
660.0800170898438,780.0,0.0013867233286085745,0.02,0.500005
660.0800170898438,500.0,0.04248261373956748,160.33,1.0000000000000003e-05
660.0800170898438,505.0,0.04248261373956748,165.5,1.0000000000000003e-05
660.0800170898438,510.0,0.04248261373956748,164.32,1.0000000000000003e-05
660.0800170898438,515.0,0.04248261373956748,154.92,1.0000000000000003e-05
660.0800170898438,520.0,0.04248261373956748,142.08,1.0000000000000003e-05
660.0800170898438,525.0,0.04248261373956748,148.83,1.0000000000000003e-05
660.0800170898438,530.0,0.04248261373956748,153.64,1.0000000000000003e-05
660.0800170898438,535.0,0.04248261373956748,139.25,1.0000000000000003e-05
660.0800170898438,540.0,0.04248261373956748,124.14,1.0000000000000003e-05
660.0800170898438,545.0,0.04248261373956748,120.9,1.0000000000000003e-05
660.0800170898438,550.0,0.04248261373956748,134.55,1.0000000000000003e-05
660.0800170898438,555.0,0.04248261373956748,119.61,1.0000000000000003e-05
660.0800170898438,560.0,0.04248261373956748,101.74,1.0000000000000003e-05
660.0800170898438,565.0,0.04248261373956748,110.74,1.0000000000000003e-05
660.0800170898438,570.0,0.04248261373956748,106.67,1.0000000000000003e-05
660.0800170898438,575.0,0.04248261373956748,110.1,1.0000000000000003e-05
660.0800170898438,580.0,0.04248261373956748,81.2,1.0000000000000003e-05
660.0800170898438,585.0,0.04248261373956748,89.15,1.0000000000000003e-05
660.0800170898438,590.0,0.04248261373956748,71.57,1.0000000000000003e-05
660.0800170898438,595.0,0.04248261373956748,90.71,1.0000000000000003e-05
660.0800170898438,600.0,0.04248261373956748,66.79,1.0000000000000003e-05
660.0800170898438,605.0,0.04248261373956748,71.7,1.0000000000000003e-05
660.0800170898438,610.0,0.04248261373956748,54.0,1.0000000000000003e-05
660.0800170898438,615.0,0.04248261373956748,50.42,1.0000000000000003e-05
660.0800170898438,620.0,0.04248261373956748,42.55,1.0000000000000003e-05
660.0800170898438,625.0,0.04248261373956748,41.16,1.0000000000000003e-05
660.0800170898438,630.0,0.04248261373956748,38.89,1.0000000000000003e-05
660.0800170898438,635.0,0.04248261373956748,33.69,1.0000000000000003e-05
660.0800170898438,640.0,0.04248261373956748,29.94,1.0000000000000003e-05
660.0800170898438,641.0,0.04248261373956748,26.79,1.0000000000000003e-05
660.0800170898438,642.0,0.04248261373956748,26.57,1.0000000000000003e-05
660.0800170898438,643.0,0.04248261373956748,26.46,1.0000000000000003e-05
660.0800170898438,644.0,0.04248261373956748,25.5,1.0000000000000003e-05
660.0800170898438,645.0,0.04248261373956748,23.98,1.0000000000000003e-05
660.0800170898438,646.0,0.04248261373956748,21.51,1.0000000000000003e-05
660.0800170898438,647.0,0.04248261373956748,20.4,1.0000000000000003e-05
660.0800170898438,648.0,0.04248261373956748,22.49,1.0000000000000003e-05
660.0800170898438,649.0,0.04248261373956748,20.74,1.0000000000000003e-05
660.0800170898438,650.0,0.04248261373956748,20.36,1.0000000000000003e-05
660.0800170898438,651.0,0.04248261373956748,18.41,1.0000000000000003e-05
660.0800170898438,652.0,0.04248261373956748,20.38,1.0000000000000003e-05
660.0800170898438,653.0,0.04248261373956748,18.29,1.0000000000000003e-05
660.0800170898438,654.0,0.04248261373956748,18.0,1.0000000000000003e-05
660.0800170898438,655.0,0.04248261373956748,15.98,1.0000000000000003e-05
660.0800170898438,656.0,0.04248261373956748,15.52,1.0000000000000003e-05
660.0800170898438,657.0,0.04248261373956748,15.36,1.0000000000000003e-05
660.0800170898438,658.0,0.04248261373956748,15.44,1.0000000000000003e-05
660.0800170898438,659.0,0.04248261373956748,13.06,1.0000000000000003e-05
660.0800170898438,660.0,0.04248261373956748,12.43,1.0000000000000003e-05
660.0800170898438,661.0,0.04248261373956748,11.98,0.00196310546875
660.0800170898438,662.0,0.04248261373956748,11.26,0.0039162109375
660.0800170898438,663.0,0.04248261373956748,10.57,0.0039162109375
660.0800170898438,664.0,0.04248261373956748,10.53,0.007822421875
660.0800170898438,665.0,0.04248261373956748,9.45,0.007822421875
660.0800170898438,666.0,0.04248261373956748,8.92,0.007822421875
660.0800170898438,667.0,0.04248261373956748,8.74,0.015634843750000002
660.0800170898438,668.0,0.04248261373956748,8.75,0.015634843750000002
660.0800170898438,669.0,0.04248261373956748,7.33,0.015634843750000002
660.0800170898438,670.0,0.04248261373956748,6.81,0.015634843750000002
660.0800170898438,671.0,0.04248261373956748,7.2,0.015634843750000002
660.0800170898438,672.0,0.04248261373956748,6.38,0.015634843750000002
660.0800170898438,673.0,0.04248261373956748,5.53,0.015634843750000002
