K,T,call_price_heston,put_price_heston,call_iv_heston,put_iv_heston
653.6099853515625,0.1,25.16371060196975,13.921443085245603,0.22868159059217574,0.22947078510212898
654.6099853515625,0.1,24.43832595308993,14.041926163052187,0.2268210483672172,0.22572927118064465
655.6099853515625,0.1,24.055565079518527,14.526540993973423,0.22908237182286384,0.22639357918351888
656.6099853515625,0.1,23.385612303001547,15.188821300111409,0.2277129862808585,0.22911884982898834
657.6099853515625,0.1,22.659292173537498,15.549183562185782,0.22556841330641508,0.22804724879449606
658.6099853515625,0.1,22.282150919521378,15.806591088002317,0.22757005448561907,0.22563546846473212
659.6099853515625,0.1,21.480660317035355,16.37571696315553,0.22433164796641464,0.22690355601423978
660.6099853515625,0.1,21.063425672846936,16.698183927004425,0.22563855300201474,0.2250925451995581
661.6099853515625,0.1,20.354813826043824,17.23273289835394,0.22333699645137783,0.2257372432939112
662.6099853515625,0.1,19.855550589417636,17.62759697917117,0.22345338930507,0.224603534281671
663.6099853515625,0.1,19.26250861328286,18.10210341063941,0.22234517615413663,0.2243258961239457
664.6099853515625,0.1,18.888219249869593,18.65830151646004,0.22375321526962522,0.2249245496762544
665.6099853515625,0.1,18.382266773081433,18.926457087532555,0.22348460720655317,0.22198018747684356
666.6099853515625,0.1,17.566596474847447,19.477730664798695,0.21941575980445738,0.2223185925091505
667.6099853515625,0.1,17.194226193463532,20.002265080491,0.22054061753579973,0.2222362785770297
668.6099853515625,0.1,16.788955015066445,20.515565074625616,0.22117138305836914,0.221918556335777
669.6099853515625,0.1,16.30212972302432,20.865058624880103,0.2207258536853641,0.21953850054647026
670.6099853515625,0.1,15.80851831914084,21.468356265171394,0.22009650377169243,0.22009310631033774
671.6099853515625,0.1,15.253903306274427,22.10174258440462,0.21863046939483283,0.2209100616558343
672.6099853515625,0.1,14.92263110913602,22.430427980496056,0.21974656525215502,0.21795953038185834
673.6099853515625,0.1,14.508025107799265,22.9437267098777,0.2197610193640589,0.21712125149601696
653.6099853515625,0.2,33.17154092077133,20.52951849681556,0.2251262813947648,0.22484104365243013
654.6099853515625,0.2,32.33659899562872,20.727640736278538,0.22266182551285624,0.22269867604763802
655.6099853515625,0.2,31.789407126954853,21.107525194051583,0.22264729689522086,0.22208857841497653
656.6099853515625,0.2,31.179668857080028,21.951790684611314,0.2220421762454211,0.22542864055418965
657.6099853515625,0.2,30.448793275020314,21.87562689072749,0.22034839274862406,0.22079509931218624
658.6099853515625,0.2,29.987154611446886,22.651519038334378,0.22091745262439547,0.2234312014982402
659.6099853515625,0.2,29.176134595354785,23.102403709583346,0.2184466041507274,0.22322601271378997
660.6099853515625,0.2,28.889119335897732,23.39688623371898,0.22040176865464445,0.2216371928914785
661.6099853515625,0.2,28.387787950606203,23.652100874511884,0.2204734729706049,0.2196692134017497
662.6099853515625,0.2,27.79806065801691,24.19327615213652,0.21974245253577823,0.2200852385050952
663.6099853515625,0.2,26.853087680307976,24.470436603044167,0.21594945515385272,0.21820933319830899
664.6099853515625,0.2,26.64399442056359,25.15676422234291,0.21834701979005336,0.21975213828086848
665.6099853515625,0.2,25.71892583998063,25.452131719167642,0.21462960102212433,0.21793206756924097
666.6099853515625,0.2,25.163164161346163,25.873149325973294,0.21398855370861297,0.21712582614792886
667.6099853515625,0.2,24.936377334971404,26.127097105936663,0.2160754294446111,0.21485726073518396
668.6099853515625,0.2,24.254087665885333,26.811914941271326,0.21426111057545247,0.2161779046276659
669.6099853515625,0.2,23.930760913994746,26.87828668072003,0.2154271401740015,0.21222275297178328
670.6099853515625,0.2,23.540082137345532,27.86389687270558,0.21597256683175267,0.21598015151521566
671.6099853515625,0.2,22.762372687260473,28.36228306497041,0.2131958574292809,0.2155705935093611
672.6099853515625,0.2,22.31718688184148,28.892246499094906,0.21317626242190602,0.21537619315482678
673.6099853515625,0.2,21.765380062337208,29.200483632983897,0.21220212978531425,0.2132532268425077
653.6099853515625,0.30000000000000004,39.32434327092596,25.454176104931882,0.2223824439210146,0.22266423949855563
654.6099853515625,0.30000000000000004,38.4781677504953,25.719672247080453,0.220212658207044,0.2213255056144744
655.6099853515625,0.30000000000000004,38.01885515739094,25.819089574272738,0.22074734113831815,0.2187879149065614
656.6099853515625,0.30000000000000004,37.091435633855504,26.030400023075952,0.2179518860938102,0.21701514043326678
657.6099853515625,0.30000000000000004,36.51393482119578,26.770736725962347,0.2175901160641164,0.2189278143185302
658.6099853515625,0.30000000000000004,35.983765726242815,26.997099921368722,0.2175260709373504,0.2171981712131798
659.6099853515625,0.30000000000000004,35.41163582715266,27.730777005751047,0.21713391747036576,0.21898481865367297
660.6099853515625,0.30000000000000004,35.00819497465823,27.825310497412175,0.2178842944942266,0.216273063347891
661.6099853515625,0.30000000000000004,34.59477089770496,28.568862002948798,0.21852736836363376,0.21805318408630794
662.6099853515625,0.30000000000000004,33.76927271826948,28.42523877017467,0.2162702470312417,0.2136279459683299
663.6099853515625,0.30000000000000004,32.61959276024231,29.231657014043602,0.21173593252240125,0.21577247423933452
664.6099853515625,0.30000000000000004,32.13000429717766,29.85976071464895,0.21175232378332318,0.21664043620859086
665.6099853515625,0.30000000000000004,32.34016648294765,30.20932972178643,0.2165758993439973,0.21554375654488805
666.6099853515625,0.30000000000000004,31.635184488138407,30.35153672913252,0.2150271487040669,0.21298089349286262
667.6099853515625,0.30000000000000004,30.95710986794953,31.061236321962753,0.2136322673007548,0.21430784057022637
668.6099853515625,0.30000000000000004,30.311783151723628,31.377458052403306,0.21243059416027368,0.2128815475505293
