K,T,call_price_heston,put_price_heston,call_iv_heston,put_iv_heston
612.19,0.4,72.59170029423996,17.74723248949626,0.24510906129962207,0.24535449808020884
617.19,0.4,69.44925233443571,19.164740375551848,0.24657277109766007,0.24397180581456424
622.19,0.4,65.48869130575599,20.366521654808885,0.2416618599185646,0.2405243511140198
627.19,0.4,62.03900882993026,22.078249435041972,0.2397947909915298,0.2400423362843171
632.19,0.4,58.32572095834875,22.956931792310762,0.23563453995807473,0.23344852689579126
637.19,0.4,54.89239422386572,24.572241208048645,0.23281284399494528,0.23124363408115506
642.19,0.4,51.899189942914205,26.53760010928766,0.2322426963354945,0.23069323044054205
647.19,0.4,48.26122062113363,28.580538362265866,0.22703064789097008,0.22999979814723875
652.19,0.4,45.16591457968143,30.365729991879295,0.22466288554735478,0.2271019796782732
657.19,0.4,42.41193829726361,32.32426275768598,0.22378372536665947,0.22468941703832895
662.19,0.4,39.70315207188284,34.33456736198024,0.22255296518861495,0.22199665324349696
667.19,0.4,36.57242809925028,36.918831111931596,0.21816997927094997,0.22214653642348198
672.19,0.4,34.047800277731945,38.733155075456246,0.2168079027412012,0.21705585781551157
677.19,0.4,31.357947969312754,40.97982279378289,0.21382060288874807,0.21392710883187505
682.19,0.4,29.349693790427292,44.067923101799,0.21427839590515196,0.21520391355196383
687.19,0.4,27.204101011400418,46.41015743130777,0.21327914738648385,0.21135239191797373
692.19,0.4,24.694414286859534,49.56563898591549,0.20941110038125513,0.2117749288222492
697.19,0.4,22.734925184192814,52.33026006272218,0.20822994611921902,0.20916320491153
702.19,0.4,20.84078814255689,55.45228994144865,0.20679761068470032,0.2080993673742563
707.19,0.4,19.220222009363432,58.31494688388406,0.2064464279194474,0.20470791863205284
712.19,0.4,17.4546570815083,62.596526486199416,0.20450746096155042,0.20986640490622818
612.19,0.5,77.2934280308004,21.25621001863414,0.24436890646211798,0.24471576044437288
617.19,0.5,73.0826274020689,22.40682963947091,0.23835559357914338,0.2412676500933916
622.19,0.5,70.11106878812727,23.82380728290639,0.23967020250737667,0.23908212876893584
627.19,0.5,67.12133610275308,25.491194016757298,0.24028681194096807,0.23796382754196227
632.19,0.5,62.62572439374775,26.88018263792382,0.23154941305365417,0.2347409480171949
637.19,0.5,60.20024466598205,28.550585174978256,0.23451342241445183,0.23273507491244377
642.19,0.5,56.367084418827325,30.231353425228257,0.2288992590866461,0.23033681737294048
647.19,0.5,52.986260350516034,31.466296872572748,0.22545500068198143,0.22500706477385013
652.19,0.5,49.79655356144861,33.91273039539249,0.2226329619924873,0.22596816635800895
657.19,0.5,46.83537908003844,35.47333707114899,0.22059852339029307,0.2215640208126083
662.19,0.5,43.98281834566905,37.8121162214272,0.21866833320756254,0.22092978332295266
667.19,0.5,41.291024229546714,39.587336551709804,0.21711073873730752,0.21676107588897647
672.19,0.5,39.096256651631585,41.82975890244841,0.2177150547252074,0.21461735973044488
677.19,0.5,36.44657306137467,43.902988590311054,0.21537374936683476,0.21106192387329042
682.19,0.5,33.53366605886729,46.809521178698375,0.21111285599131882,0.21145474789185822
687.19,0.5,31.52488377997353,49.61645970779789,0.21118454540613296,0.2108035305460021
692.19,0.5,29.197797900628007,51.78967362347491,0.2090273809630722,0.206203762752071
697.19,0.5,27.066177172588496,55.24980754336347,0.20740124867044385,0.2080621443108171
702.19,0.5,25.403250096858525,57.77113194660478,0.20783373954044282,0.20425996782277525
707.19,0.5,23.739348541776188,61.482807758911285,0.20777711518453065,0.20654309165544807
712.19,0.5,21.566486911867987,64.829211537458,0.20432410980699206,0.20631818865445256
612.19,0.6,81.4215251923589,23.916050216893908,0.2424172735298723,0.24124511210962385
617.19,0.6,77.08244857875354,25.103798736031404,0.2358534377971143,0.23802170359416305
622.19,0.6,73.64055154043666,26.761942052514804,0.23408701121214032,0.23709185716435316
627.19,0.6,70.79541906391046,27.97389087887685,0.23518190273828807,0.23333698436521738
632.19,0.6,67.60604478845934,29.50900152594428,0.23396056008470065,0.2309996427117586
637.19,0.6,64.10640553128832,31.31324063597795,0.23071929999598118,0.22971066375514865
