S0,K,T,P_mkt,iv_market
662.8,680.0,0.0,16.39,1.0000000000000003e-05
662.8,681.0,0.0,17.04,1.0000000000000003e-05
662.8,682.0,0.0,18.34,1.0000000000000003e-05
662.8,683.0,0.0,25.75,1.0000000000000003e-05
662.8,684.0,0.0,21.63,1.0000000000000003e-05
662.8,685.0,0.0,25.25,1.0000000000000003e-05
662.8,686.0,0.0,22.77,1.0000000000000003e-05
662.8,687.0,0.0,15.64,1.0000000000000003e-05
662.8,688.0,0.0,19.47,1.0000000000000003e-05
662.8,689.0,0.0,17.7,0.22657023437499998
662.8,690.0,0.0,24.51,0.247077841796875
662.8,691.0,0.0,17.9,0.282233740234375
662.8,692.0,0.0,18.95,0.29395237304687494
662.8,693.0,0.0,19.94,0.2695385546875
662.8,694.0,0.0,18.8,0.26367923828125
662.8,695.0,0.0,22.01,0.295905478515625
662.8,696.0,0.0,25.46,0.313483427734375
662.8,697.0,0.0,14.45,0.348639326171875
662.8,698.0,0.0,27.02,0.35742830078125
662.8,699.0,0.0,25.81,0.3544986425781249
662.8,700.0,0.0,38.0,0.29688203124999996
662.8,701.0,0.0,21.36,0.37402969726562496
662.8,703.0,0.0,21.6,0.3979552392578125
662.8,705.0,0.0,35.09,1.0000000000000003e-05
662.8,706.0,0.0,34.53,0.499028447265625
662.8,708.0,0.0,32.57,0.5632367895507813
662.8,711.0,0.0,39.73,0.48682153808593753
662.8,720.0,0.0,47.29,0.6025430371093752
662.8,500.0,0.04,0.25,0.5507857421875001
662.8,505.0,0.04,0.35,0.5361374511718751
662.8,510.0,0.04,0.27,0.526371923828125
662.8,515.0,0.04,0.33,0.5161181201171875
662.8,520.0,0.04,0.33,0.5004932763671875
662.8,525.0,0.04,0.36,0.4919484399414063
662.8,530.0,0.04,0.5,0.47803256347656253
662.8,535.0,0.04,0.4,0.4655815161132813
662.8,540.0,0.04,0.46,0.45264219238281256
662.8,545.0,0.04,0.49,0.44214425048828127
662.8,550.0,0.04,0.53,0.4270076831054688
662.8,555.0,0.04,0.65,0.414068359375
662.8,560.0,0.04,0.63,0.4018614501953125
662.8,565.0,0.04,0.81,0.3891662646484375
662.8,570.0,0.04,0.88,0.37683728637695313
662.8,575.0,0.04,0.8,0.36646141357421874
662.8,580.0,0.04,0.87,0.3534000207519531
662.8,585.0,0.04,0.97,0.3398503515625
662.8,590.0,0.04,1.05,0.32959654785156245
662.8,595.0,0.04,1.24,0.31799998413085934
662.8,600.0,0.04,1.35,0.3070137658691406
662.8,605.0,0.04,1.49,0.29566134033203123
662.8,610.0,0.04,1.76,0.2841868457031249
662.8,615.0,0.04,2.03,0.2732006274414062
662.8,620.0,0.04,2.32,0.2626416510009766
662.8,625.0,0.04,2.64,0.25250991638183595
662.8,630.0,0.04,3.18,0.24262231994628902
662.8,635.0,0.04,3.7,0.23194127441406248
662.8,640.0,0.04,4.54,0.222114712524414
662.8,641.0,0.04,4.74,0.22031419342041014
662.8,642.0,0.04,4.88,0.21839160522460935
662.8,643.0,0.04,4.94,0.2167131552124023
662.8,644.0,0.04,5.16,0.21448539428710936
662.8,645.0,0.04,5.2,0.21170832244873045
662.8,646.0,0.04,5.37,0.2101824588012695
662.8,647.0,0.04,5.8,0.20850400878906244
662.8,648.0,0.04,5.92,0.20645935150146477
662.8,649.0,0.04,6.07,0.20386538330078124
662.8,650.0,0.04,6.22,0.20206486419677733
662.8,651.0,0.04,6.48,0.2000812414550781
662.8,652.0,0.04,7.49,0.19751779052734375
662.8,653.0,0.04,7.25,0.19553416778564453
662.8,654.0,0.04,7.83,0.1931843377685547
662.8,655.0,0.04,7.56,0.19117019775390626
662.8,656.0,0.04,7.86,0.18912554046630858
662.8,657.0,0.04,8.4,0.18705036590576174
662.8,658.0,0.04,8.74,0.18460898406982418
662.8,659.0,0.04,8.91,0.18192346405029297
662.8,660.0,0.04,9.08,0.18039760040283204
662.8,661.0,0.04,10.0,0.17844449493408204
662.8,662.0,0.04,9.9,0.17524018127441404
662.8,663.0,0.04,10.54,0.1738058694458008
662.8,664.0,0.04,10.62,0.17127293579101563
662.8,665.0,0.04,11.06,0.16880103668212892
662.8,666.0,0.04,11.34,0.1655051712036133
662.8,667.0,0.04,11.54,0.16571879211425783
662.8,668.0,0.04,12.2,0.161141201171875
662.8,669.0,0.04,12.91,0.1590049920654297
662.8,670.0,0.04,12.7,0.15992051025390625
662.8,671.0,0.04,13.55,0.1544274011230469
662.8,672.0,0.04,15.22,0.15192498474121097
662.8,673.0,0.04,14.4,0.1481103256225586
662.8,674.0,0.04,14.77,0.14652342742919922
662.8,675.0,0.04,19.53,0.14313601013183597
662.8,676.0,0.04,17.29,0.1435327346801758
662.8,677.0,0.04,20.83,0.13791755645751952
662.8,678.0,0.04,19.3,0.135048932800293
662.8,679.0,0.04,20.03,0.131844619140625
662.8,680.0,0.04,18.94,0.12842668457031248
662.8,681.0,0.04,19.64,0.12366598999023437
662.8,682.0,0.04,20.17,0.12171288452148438
662.8,683.0,0.04,25.78,0.11872219177246093
662.8,684.0,0.04,24.27,0.11518218811035157
662.8,685.0,0.04,27.6,0.10749183532714844
662.8,686.0,0.04,24.53,0.10682045532226564
662.8,687.0,0.04,26.19,0.1010832080078125
662.8,688.0,0.04,27.02,0.09205009521484375
662.8,689.0,0.04,28.13,0.06641558593750001
662.8,690.0,0.04,31.66,0.08619077880859377
662.8,691.0,0.04,26.5,1.0000000000000003e-05
662.8,692.0,0.04,20.24,1.0000000000000003e-05
662.8,693.0,0.04,28.19,1.0000000000000003e-05
662.8,694.0,0.04,37.2,1.0000000000000003e-05
662.8,695.0,0.04,31.51,1.0000000000000003e-05
662.8,696.0,0.04,32.81,1.0000000000000003e-05
662.8,697.0,0.04,24.93,1.0000000000000003e-05
662.8,698.0,0.04,25.24,0.1069425244140625
662.8,699.0,0.04,27.1,0.1054776953125
662.8,700.0,0.04,36.25,1.0000000000000003e-05
662.8,701.0,0.04,43.0,0.14869015380859374
662.8,702.0,0.04,33.65,0.11499908447265625
662.8,703.0,0.04,41.5,0.11524322265625
662.8,704.0,0.04,40.98,0.12207909179687501
662.8,705.0,0.04,39.75,0.12232322998046877
662.8,706.0,0.04,24.54,0.12476461181640625
662.8,707.0,0.04,34.34,0.11133701171874999
662.8,708.0,0.04,21.9,0.12696185546875
662.8,710.0,0.04,38.42,1.0000000000000003e-05
662.8,715.0,0.04,39.71,0.143563251953125
662.8,720.0,0.04,48.99,0.1445398046875
662.8,725.0,0.04,54.15,0.21192194335937498
662.8,730.0,0.04,46.96,0.1860432958984375
662.8,740.0,0.04,59.01,0.20264469238281246
662.8,750.0,0.04,67.52,0.28113511840820304
662.8,755.0,0.04,84.14,0.2937082348632812
662.8,770.0,0.04,84.57,0.24414818359375
662.8,400.0,0.12,0.33,0.586918193359375
662.8,405.0,0.12,0.22,0.5795940478515625
662.8,485.0,0.12,0.77,0.4379939013671875
662.8,490.0,0.12,0.73,0.4299373413085938
662.8,500.0,0.12,0.86,0.41235939208984373
662.8,515.0,0.12,1.1,0.38672488281249995
662.8,520.0,0.12,1.2,0.3797669445800781
662.8,525.0,0.12,1.2,0.37183245361328127
662.8,540.0,0.12,1.54,0.34833415344238283
662.8,545.0,0.12,1.58,0.33991138610839844
662.8,550.0,0.12,1.65,0.3324041369628906
662.8,555.0,0.12,2.27,0.3247748187255859
662.8,560.0,0.12,2.41,0.31702343139648437
662.8,565.0,0.12,2.62,0.30982135498046875
662.8,570.0,0.12,2.94,0.302314105834961
662.8,580.0,0.12,2.93,0.2876352975463866
662.8,585.0,0.12,3.24,0.2807383938598632
662.8,590.0,0.12,3.4,0.2738109729003906
662.8,595.0,0.12,3.67,0.2664868273925781
662.8,600.0,0.12,4.09,0.25965095825195317
662.8,605.0,0.12,4.57,0.25269302001953126
662.8,610.0,0.12,5.53,0.24549094360351562
662.8,615.0,0.12,5.47,0.23963162719726558
662.8,620.0,0.12,6.08,0.2316666189575195
662.8,625.0,0.12,7.11,0.22528850891113278
662.8,630.0,0.12,7.5,0.2180253979492187
662.8,635.0,0.12,8.73,0.2106402178955078
662.8,640.0,0.12,9.7,0.20317874465942382
662.8,645.0,0.12,11.95,0.19617503051757812
662.8,650.0,0.12,11.81,0.188210022277832
662.8,655.0,0.12,13.14,0.18076380767822264
662.8,656.0,0.12,13.64,0.17972622039794922
662.8,657.0,0.12,13.64,0.17775785629272461
662.8,658.0,0.12,14.8,0.1757894921875
662.8,660.0,0.12,14.8,0.17319552398681642
662.8,664.0,0.12,16.45,0.16715310394287114
662.8,665.0,0.12,16.44,0.16556620574951175
662.8,666.0,0.12,15.7,0.1643912907409668
662.8,667.0,0.12,19.11,0.16257551300048828
662.8,668.0,0.12,17.72,0.16108016662597657
662.8,669.0,0.12,20.6,0.15923387161254882
662.8,670.0,0.12,18.7,0.15813524978637694
662.8,671.0,0.12,23.14,0.15680774841308598
662.8,672.0,0.12,23.05,0.1549156774902344
662.8,673.0,0.12,24.06,0.15451895294189455
662.8,674.0,0.12,16.06,0.152901537475586
662.8,675.0,0.12,25.3,0.15103998382568362
662.8,676.0,0.12,21.63,0.1519555020141602
662.8,677.0,0.12,26.1,0.1477593769836426
662.8,678.0,0.12,19.86,0.1491173956298828
662.8,679.0,0.12,28.42,0.14478394287109375
662.8,680.0,0.12,23.5,0.14328859649658204
662.8,681.0,0.12,28.41,0.14223575057983395
662.8,682.0,0.12,18.33,0.1412744564819336
662.8,683.0,0.12,25.3,0.13953497192382813
662.8,685.0,0.12,26.6,0.13608652008056643
662.8,686.0,0.12,29.2,0.13385875915527345
662.8,692.0,0.12,20.46,0.128640305480957
662.8,701.0,0.12,32.13,0.10846838806152344
662.8,703.0,0.12,33.92,0.12696185546875
662.8,704.0,0.12,41.5,0.12592426818847657
662.8,335.0,0.25,0.52,0.584965087890625
662.8,340.0,0.25,0.43,0.5766643896484375
662.8,345.0,0.25,0.49,0.5698285205078125
662.8,350.0,0.25,0.64,0.5620160986328125
662.8,355.0,0.25,0.67,0.5537154003906251
662.8,360.0,0.25,0.77,0.5468795312500001
662.8,365.0,0.25,0.79,0.5378464184570313
662.8,370.0,0.25,0.78,0.5305222729492188
662.8,375.0,0.25,0.86,0.5224657128906249
662.8,380.0,0.25,0.87,0.5147753601074219
662.8,385.0,0.25,0.72,0.5084277673339843
662.8,390.0,0.25,0.97,0.5001270690917969
662.8,395.0,0.25,0.97,0.4939015454101563
662.8,400.0,0.25,0.98,0.4870656762695313
662.8,405.0,0.25,1.04,0.47864290893554684
662.8,410.0,0.25,1.05,0.471684970703125
662.8,415.0,0.25,1.3,0.4644828942871094
662.8,420.0,0.25,1.29,0.4572808178710938
662.8,425.0,0.25,1.29,0.44995667236328124
662.8,430.0,0.25,1.37,0.44312080322265623
662.8,435.0,0.25,1.54,0.43555251953125
662.8,440.0,0.25,1.32,0.4290828576660156
662.8,445.0,0.25,1.46,0.42139250488281255
662.8,450.0,0.25,1.6,0.41559422302246096
662.8,455.0,0.25,1.76,0.40772076660156253
662.8,460.0,0.25,1.79,0.4007017938232422
662.8,465.0,0.25,1.93,0.39441523559570313
662.8,470.0,0.25,1.82,0.38757936645507807
662.8,475.0,0.25,2.04,0.38056039367675776
662.8,480.0,0.25,1.98,0.3738465936279296
662.8,485.0,0.25,2.19,0.3683534844970704
662.8,490.0,0.25,2.57,0.3612734771728515
662.8,495.0,0.25,2.6,0.35474278076171867
662.8,500.0,0.25,2.45,0.34894449890136714
662.8,505.0,0.25,2.95,0.34290207885742185
662.8,510.0,0.25,3.0,0.33685965881347657
662.8,515.0,0.25,3.28,0.33090879058837885
662.8,520.0,0.25,3.2,0.32471378417968744
662.8,525.0,0.25,3.4,0.3184882604980468
662.8,530.0,0.25,3.38,0.3127510131835937
662.8,535.0,0.25,3.67,0.30692221405029296
662.8,540.0,0.25,4.59,0.30121548400878906
662.8,545.0,0.25,4.73,0.29560030578613283
662.8,550.0,0.25,4.34,0.28983254119873036
662.8,555.0,0.25,4.8,0.2842783975219726
662.8,560.0,0.25,5.5,0.279029426574707
662.8,565.0,0.25,5.28,0.2732311447143554
662.8,570.0,0.25,5.57,0.2676770010375976
662.8,575.0,0.25,5.97,0.262275443725586
662.8,580.0,0.25,6.47,0.2567518173217773
662.8,585.0,0.25,6.91,0.2512892254638671
662.8,590.0,0.25,7.33,0.24585715087890625
662.8,595.0,0.25,8.31,0.24042507629394527
662.8,600.0,0.25,8.47,0.23482515670776366
662.8,605.0,0.25,9.9,0.2293473062133789
662.8,610.0,0.25,9.83,0.22391523162841792
662.8,615.0,0.25,10.7,0.21828479476928708
662.8,620.0,0.25,11.54,0.2128832374572754
662.8,625.0,0.25,12.38,0.2070849555969238
662.8,630.0,0.25,13.21,0.20146977737426758
662.8,635.0,0.25,14.22,0.1957783059692383
662.8,640.0,0.25,15.37,0.1907429559326172
662.8,645.0,0.25,16.45,0.1842732940673828
662.8,650.0,0.25,17.74,0.17844449493408204
662.8,655.0,0.25,19.39,0.17258517852783206
662.8,660.0,0.25,21.15,0.16695474166870122
662.8,665.0,0.25,23.0,0.16106490798950196
662.8,670.0,0.25,24.68,0.1552971434020996
662.8,675.0,0.25,26.9,0.14992610336303713
662.8,680.0,0.25,30.27,0.14380739013671873
662.8,685.0,0.25,31.79,0.13843635009765626
662.8,690.0,0.25,34.5,0.1324091886901856
662.8,695.0,0.25,39.41,0.12723651092529298
662.8,700.0,0.25,43.94,0.12131615997314452
662.8,705.0,0.25,45.0,0.11548736083984376
662.8,710.0,0.25,49.15,0.10834631896972656
662.8,715.0,0.25,58.0,0.100594931640625
662.8,720.0,0.25,57.04,0.11612822357177735
662.8,725.0,0.25,57.95,0.10798011169433594
662.8,730.0,0.25,57.08,0.1046842462158203
662.8,735.0,0.25,58.8,0.1098721826171875
662.8,740.0,0.25,60.2,0.10291424438476562
662.8,750.0,0.25,79.1,0.1348963464355469
662.8,760.0,0.25,97.37,1.0000000000000003e-05
662.8,780.0,0.25,102.0,0.149422568359375
662.8,245.0,0.33,0.32,0.6889679541015626
662.8,250.0,0.33,0.42,0.6792024267578126
662.8,255.0,0.33,0.3,0.6718782812500002
662.8,260.0,0.33,0.33,0.6640658593750002
662.8,265.0,0.33,0.28,0.6552768847656252
662.8,270.0,0.33,0.45,0.64648791015625
662.8,275.0,0.33,0.39,0.637698935546875
662.8,280.0,0.33,0.51,0.6289099609375001
662.8,285.0,0.33,0.4,0.6215858154296876
662.8,290.0,0.33,0.6,0.614261669921875
662.8,295.0,0.33,0.41,0.6052285571289064
662.8,300.0,0.33,0.46,0.5969278588867188
662.8,305.0,0.33,0.66,0.5893595751953126
662.8,310.0,0.33,0.65,0.5822795678710937
662.8,315.0,0.33,0.64,0.5744671459960937
662.8,320.0,0.33,0.77,0.5656781713867188
662.8,325.0,0.33,0.58,0.5583540258789064
662.8,330.0,0.33,0.81,0.5510298803710938
662.8,335.0,0.33,0.79,0.5444381494140625
662.8,340.0,0.33,0.62,0.5369919348144532
662.8,345.0,0.33,0.99,0.5297898583984376
662.8,350.0,0.33,0.93,0.5218553674316406
662.8,355.0,0.33,0.99,0.5150194982910157
662.8,360.0,0.33,0.97,0.5080615600585938
662.8,365.0,0.33,1.16,0.500005
662.8,370.0,0.33,0.89,0.4943898217773438
662.8,375.0,0.33,1.27,0.4875539526367188
662.8,380.0,0.33,1.32,0.47937532348632805
662.8,385.0,0.33,1.33,0.4725394543457031
662.8,390.0,0.33,1.36,0.46545944702148445
662.8,395.0,0.33,1.18,0.4596001306152344
662.8,400.0,0.33,1.38,0.45300839965820316
662.8,405.0,0.33,1.5,0.4458063232421875
662.8,410.0,0.33,1.56,0.4390925231933594
662.8,415.0,0.33,1.55,0.4327449304199219
662.8,420.0,0.33,1.63,0.42590906127929695
662.8,425.0,0.33,1.65,0.4198056066894531
662.8,430.0,0.33,1.92,0.41272559936523434
662.8,435.0,0.33,1.84,0.4068662829589844
662.8,440.0,0.33,2.13,0.3997252410888672
662.8,445.0,0.33,1.71,0.39398799377441407
662.8,450.0,0.33,2.22,0.3874572973632812
662.8,455.0,0.33,1.95,0.3817810845947265
662.8,460.0,0.33,2.47,0.37500625
662.8,465.0,0.33,2.32,0.3690858990478516
662.8,470.0,0.33,2.67,0.3639589971923829
662.8,475.0,0.33,2.79,0.35742830078125
662.8,480.0,0.33,2.76,0.35193519165039056
662.8,485.0,0.33,3.05,0.3462589788818359
662.8,490.0,0.33,3.23,0.34039966247558595
662.8,495.0,0.33,3.73,0.3350896569824219
662.8,500.0,0.33,3.41,0.3298406860351562
662.8,505.0,0.33,4.25,0.3245611978149413
662.8,510.0,0.33,4.43,0.319068088684082
662.8,515.0,0.33,4.3,0.31357497955322267
662.8,520.0,0.33,4.17,0.30844807769775384
662.8,525.0,0.33,4.47,0.3032601412963867
662.8,530.0,0.33,4.67,0.2981637567138671
662.8,535.0,0.33,4.96,0.29328099304199207
662.8,540.0,0.33,5.47,0.287818401184082
662.8,545.0,0.33,5.54,0.2828746029663085
662.8,550.0,0.33,5.94,0.2779002874755859
662.8,555.0,0.33,7.16,0.27292597198486324
662.8,560.0,0.33,7.35,0.2676312251281738
662.8,565.0,0.33,7.37,0.2629163064575196
662.8,570.0,0.33,7.44,0.25795724960327154
662.8,575.0,0.33,8.05,0.25299819274902346
662.8,580.0,0.33,9.58,0.24813068771362307
662.8,585.0,0.33,9.06,0.24338525177001952
662.8,590.0,0.33,9.68,0.23845671218872067
662.8,595.0,0.33,10.57,0.2335892071533203
662.8,600.0,0.33,10.93,0.22858437438964846
662.8,605.0,0.33,11.74,0.22367109344482416
662.8,610.0,0.33,12.54,0.21869677795410153
662.8,615.0,0.33,13.3,0.21382927291870119
662.8,620.0,0.33,14.05,0.20859556060791012
662.8,625.0,0.33,15.0,0.20375857284545895
662.8,630.0,0.33,16.16,0.19818917053222657
662.8,635.0,0.33,17.11,0.19327588958740233
662.8,640.0,0.33,18.3,0.18811847045898436
662.8,645.0,0.33,19.55,0.18262536132812499
662.8,650.0,0.33,21.13,0.1782156153869629
662.8,655.0,0.33,22.46,0.1724478507995606
662.8,660.0,0.33,24.27,0.16774056144714358
662.8,665.0,0.33,25.94,0.1624076679992676
662.8,670.0,0.33,27.7,0.15677723114013675
662.8,675.0,0.33,29.82,0.15119257019042973
662.8,680.0,0.33,32.34,0.14656920333862306
662.8,685.0,0.33,34.45,0.14106083557128907
662.8,690.0,0.33,37.28,0.13588815780639651
662.8,695.0,0.33,44.02,0.1304255659484863
662.8,700.0,0.33,43.32,0.1251918536376953
662.8,705.0,0.33,45.35,0.12001917587280272
662.8,710.0,0.33,49.01,0.11432770446777345
662.8,715.0,0.33,55.21,0.10785804260253906
662.8,720.0,0.33,59.87,0.10114424255371093
662.8,725.0,0.33,57.41,0.11307649627685548
662.8,730.0,0.33,70.57,0.10572183349609374
662.8,735.0,0.33,69.38,0.10602700622558593
662.8,740.0,0.33,61.64,0.10425700439453123
662.8,745.0,0.33,73.0,0.10474528076171874
662.8,750.0,0.33,75.27,0.117196328125
662.8,800.0,0.33,130.86,0.16529155029296877
662.8,810.0,0.33,123.09,0.17420259399414065
662.8,830.0,0.33,235.15,0.7132749620056154
662.8,840.0,0.33,240.24,1.0000000000000003e-05
662.8,845.0,0.33,185.89,1.0000000000000003e-05
662.8,850.0,0.33,191.25,1.0000000000000003e-05
662.8,435.0,0.44,2.87,0.37604383728027346
662.8,440.0,0.44,3.06,0.3709779699707031
662.8,445.0,0.44,2.35,0.3655458953857422
662.8,450.0,0.44,3.04,0.36023588989257804
662.8,460.0,0.44,2.92,0.3494938098144531
662.8,465.0,0.44,3.8,0.34430587341308594
662.8,470.0,0.44,3.98,0.3391789715576171
662.8,475.0,0.44,4.22,0.3341436215209961
662.8,480.0,0.44,4.38,0.3293524096679687
662.8,485.0,0.44,4.45,0.32364567962646473
662.8,490.0,0.44,4.25,0.31928170959472646
662.8,495.0,0.44,3.31,0.31436842864990233
662.8,500.0,0.44,4.75,0.3096077340698242
662.8,505.0,0.44,4.2,0.30503014312744137
662.8,510.0,0.44,5.48,0.30051358673095707
662.8,515.0,0.44,6.02,0.2956918576049804
662.8,520.0,0.44,6.09,0.29123633575439445
662.8,525.0,0.44,6.44,0.2866892620849609
662.8,530.0,0.44,6.8,0.2820506365966796
662.8,535.0,0.44,6.66,0.27771718383789057
662.8,540.0,0.44,7.64,0.2733532138061523
662.8,545.0,0.44,5.42,0.26888243331909173
662.8,550.0,0.44,8.01,0.2645947564697265
662.8,555.0,0.44,8.05,0.2602613037109375
662.8,560.0,0.44,8.96,0.25595836822509765
662.8,565.0,0.44,9.5,0.2515943981933594
662.8,570.0,0.44,10.65,0.24719991088867188
662.8,575.0,0.44,10.46,0.24298852722167968
662.8,580.0,0.44,12.33,0.23863981582641602
662.8,585.0,0.44,12.4,0.23438265625
662.8,590.0,0.44,12.39,0.23004920349121094
662.8,595.0,0.44,14.68,0.22568523345947267
662.8,600.0,0.44,14.35,0.2212144529724121
662.8,605.0,0.44,15.44,0.21695729339599606
662.8,610.0,0.44,16.28,0.21245599563598633
662.8,612.0,0.44,13.73,0.21089198539733886
662.8,613.0,0.44,15.39,0.20990780334472653
662.8,614.0,0.44,12.55,0.2085803019714355
662.8,615.0,0.44,16.52,0.20832090515136714
662.8,616.0,0.44,14.7,0.20722228332519527
662.8,617.0,0.44,16.6,0.20664245513916013
662.8,618.0,0.44,19.26,0.20532258308410642
662.8,619.0,0.44,18.59,0.20444521148681638
662.8,620.0,0.44,18.05,0.20356021057128904
662.8,621.0,0.44,17.99,0.20284305465698238
662.8,622.0,0.44,13.98,0.20178257942199707
662.8,623.0,0.44,16.08,0.20084417327880855
662.8,624.0,0.44,14.03,0.19987524986267088
662.8,625.0,0.44,19.12,0.19902839553833007
662.8,626.0,0.44,18.6,0.19808998939514158
662.8,627.0,0.44,17.86,0.19713632461547853
662.8,628.0,0.44,15.75,0.19641916870117188
662.8,630.0,0.44,19.69,0.1943592527770996
662.8,631.0,0.44,15.72,0.19352002777099608
662.8,633.0,0.44,20.24,0.19171950866699222
662.8,635.0,0.44,20.82,0.18976640319824223
662.8,636.0,0.44,15.15,0.1887745918273926
662.8,637.0,0.44,15.84,0.18805743591308594
662.8,638.0,0.44,22.03,0.18706562454223635
662.8,639.0,0.44,21.12,0.18612721839904786
662.8,640.0,0.44,22.76,0.18515829498291014
662.8,641.0,0.44,16.25,0.18412070770263672
662.8,642.0,0.44,16.57,0.18323570678710935
662.8,643.0,0.44,20.12,0.18225915405273438
662.8,644.0,0.44,16.7,0.18145044631958007
662.8,645.0,0.44,23.38,0.18043574699401857
662.8,646.0,0.44,23.84,0.1795125994873047
662.8,647.0,0.44,20.57,0.1785741933441162
662.8,648.0,0.44,23.76,0.17830716720581058
662.8,649.0,0.44,22.43,0.17667449310302735
662.8,650.0,0.44,24.86,0.17566742309570313
662.8,651.0,0.44,24.93,0.1746298358154297
662.8,652.0,0.44,25.33,0.1739660851287842
662.8,653.0,0.44,26.06,0.1728140580749512
662.8,654.0,0.44,26.01,0.1719900917053223
662.8,655.0,0.44,26.6,0.1708533232879639
662.8,656.0,0.44,26.57,0.17003698623657232
662.8,657.0,0.44,27.29,0.16912909736633303
662.8,658.0,0.44,27.39,0.16802284622192387
662.8,659.0,0.44,27.96,0.16740487144470215
662.8,660.0,0.44,27.95,0.16635965484619147
662.8,661.0,0.44,28.29,0.16556620574951175
662.8,662.0,0.44,28.38,0.16446758392333982
662.8,663.0,0.44,29.26,0.16344525527954107
662.8,664.0,0.44,29.67,0.16257551300048828
662.8,665.0,0.44,30.08,0.16178206390380856
662.8,666.0,0.44,29.95,0.16083602844238282
662.8,667.0,0.44,30.71,0.15975266525268556
662.8,668.0,0.44,31.17,0.1588142591094971
662.8,669.0,0.44,31.52,0.15800555137634278
662.8,670.0,0.44,31.37,0.1570518865966797
662.8,671.0,0.44,32.4,0.15573201454162597
662.8,672.0,0.44,32.68,0.15515981567382814
662.8,673.0,0.44,33.19,0.15405356452941896
662.8,674.0,0.44,33.91,0.15325248611450198
662.8,675.0,0.44,36.5,0.15229882133483888
662.8,676.0,0.44,37.37,0.15108575973510746
662.8,677.0,0.44,34.46,0.15028468132019046
662.8,678.0,0.44,38.63,0.1492242060852051
662.8,679.0,0.44,36.96,0.1484078690338135
662.8,680.0,0.44,35.96,0.14813321357727052
662.8,681.0,0.44,36.32,0.14695829856872558
662.8,682.0,0.44,36.75,0.14579864219665525
662.8,683.0,0.44,36.98,0.14529510719299318
662.8,684.0,0.44,33.31,0.14428803718566893
662.8,685.0,0.44,37.63,0.14299868240356445
662.8,686.0,0.44,34.12,0.14220523330688478
