S0,K,T,C_mkt,iv_market
663.6099853515625,575.0,0.0006150651489726027,84.56,0.905274384765625
663.6099853515625,580.0,0.0006150651489726027,94.58,0.860352958984375
663.6099853515625,585.0,0.0006150651489726027,85.26,0.8330094824218748
663.6099853515625,590.0,0.0006150651489726027,89.22,0.7695335546875001
663.6099853515625,605.0,0.0006150651489726027,53.43,0.63086306640625
663.6099853515625,610.0,0.0006150651489726027,65.37,0.5981485498046876
663.6099853515625,615.0,0.0006150651489726027,47.81,0.5366257275390626
663.6099853515625,625.0,0.0006150651489726027,35.02,0.6274451318359376
663.6099853515625,630.0,0.0006150651489726027,32.62,0.46045461425781253
663.6099853515625,632.0,0.0006150651489726027,29.1,0.4023497265625
663.6099853515625,635.0,0.0006150651489726027,25.84,0.40796490478515623
663.6099853515625,640.0,0.0006150651489726027,23.74,0.33081723876953123
663.6099853515625,642.0,0.0006150651489726027,17.09,0.3186103295898437
663.6099853515625,644.0,0.0006150651489726027,17.44,0.34009448974609374
663.6099853515625,645.0,0.0006150651489726027,18.04,0.2954172021484375
663.6099853515625,646.0,0.0006150651489726027,16.3,0.30445031494140623
663.6099853515625,647.0,0.0006150651489726027,12.83,0.2971261694335937
663.6099853515625,648.0,0.0006150651489726027,16.6,0.278327529296875
663.6099853515625,649.0,0.0006150651489726027,15.78,0.2722240747070312
663.6099853515625,650.0,0.0006150651489726027,15.01,0.2629468237304688
663.6099853515625,651.0,0.0006150651489726027,12.67,0.25391371093750004
663.6099853515625,652.0,0.0006150651489726027,12.54,0.2683178637695312
663.6099853515625,653.0,0.0006150651489726027,10.97,0.2603833728027344
663.6099853515625,654.0,0.0006150651489726027,11.25,0.2572095764160156
663.6099853515625,655.0,0.0006150651489726027,10.56,0.2375564526367187
663.6099853515625,656.0,0.0006150651489726027,9.53,0.23535920898437498
663.6099853515625,657.0,0.0006150651489726027,8.71,0.23035437622070312
663.6099853515625,658.0,0.0006150651489726027,8.0,0.23926541992187497
663.6099853515625,659.0,0.0006150651489726027,7.03,0.22284712707519527
663.6099853515625,660.0,0.0006150651489726027,6.38,0.2219316088867187
663.6099853515625,661.0,0.0006150651489726027,5.55,0.2224198852539062
663.6099853515625,662.0,0.0006150651489726027,5.07,0.21851367431640623
663.6099853515625,663.0,0.0006150651489726027,4.51,0.21686574157714844
663.6099853515625,664.0,0.0006150651489726027,3.9,0.2087481469726562
663.6099853515625,665.0,0.0006150651489726027,3.48,0.21192194335937498
663.6099853515625,666.0,0.0006150651489726027,2.94,0.20020331054687499
663.6099853515625,667.0,0.0006150651489726027,2.51,0.20508607421874997
663.6099853515625,668.0,0.0006150651489726027,2.03,0.19605296142578127
663.6099853515625,669.0,0.0006150651489726027,1.75,0.19617503051757812
663.6099853515625,670.0,0.0006150651489726027,1.41,0.19178054321289065
663.6099853515625,671.0,0.0006150651489726027,1.18,0.19178054321289065
663.6099853515625,672.0,0.0006150651489726027,0.93,0.18811847045898436
663.6099853515625,673.0,0.0006150651489726027,0.7,0.1870198486328125
663.6099853515625,674.0,0.0006150651489726027,0.56,0.18335777587890623
663.6099853515625,675.0,0.0006150651489726027,0.44,0.18164880859375
663.6099853515625,676.0,0.0006150651489726027,0.34,0.180672255859375
663.6099853515625,677.0,0.0006150651489726027,0.26,0.179695703125
663.6099853515625,678.0,0.0006150651489726027,0.18,0.18116053222656248
663.6099853515625,679.0,0.0006150651489726027,0.14,0.17627776855468752
663.6099853515625,680.0,0.0006150651489726027,0.11,0.17774259765625
663.6099853515625,681.0,0.0006150651489726027,0.09,0.180672255859375
663.6099853515625,682.0,0.0006150651489726027,0.07,0.18164880859375
663.6099853515625,683.0,0.0006150651489726027,0.05,0.180672255859375
663.6099853515625,684.0,0.0006150651489726027,0.04,0.188484677734375
663.6099853515625,685.0,0.0006150651489726027,0.04,0.19043778320312502
663.6099853515625,686.0,0.0006150651489726027,0.02,0.1914143359375
663.6099853515625,687.0,0.0006150651489726027,0.02,0.19727365234375
663.6099853515625,688.0,0.0006150651489726027,0.01,0.195320546875
663.6099853515625,689.0,0.0006150651489726027,0.02,0.20313296874999998
663.6099853515625,690.0,0.0006150651489726027,0.02,0.20899228515624996
663.6099853515625,691.0,0.0006150651489726027,0.02,0.21680470703125
663.6099853515625,692.0,0.0006150651489726027,0.02,0.22266402343749997
663.6099853515625,693.0,0.0006150651489726027,0.02,0.2304764453125
663.6099853515625,694.0,0.0006150651489726027,0.01,0.23633576171874998
663.6099853515625,695.0,0.0006150651489726027,0.01,0.242195078125
663.6099853515625,696.0,0.0006150651489726027,0.01,0.2500075
663.6099853515625,697.0,0.0006150651489726027,0.02,0.257819921875
663.6099853515625,698.0,0.0006150651489726027,0.01,0.2461012890625
663.6099853515625,699.0,0.0006150651489726027,0.01,0.2500075
663.6099853515625,700.0,0.0006150651489726027,0.01,0.257819921875
663.6099853515625,701.0,0.0006150651489726027,0.02,0.26563234375
663.6099853515625,702.0,0.0006150651489726027,0.02,0.2695385546875
663.6099853515625,703.0,0.0006150651489726027,0.01,0.27735097656249996
663.6099853515625,704.0,0.0006150651489726027,0.01,0.28125718749999995
663.6099853515625,705.0,0.0006150651489726027,0.01,0.2890696093749999
663.6099853515625,706.0,0.0006150651489726027,0.01,0.29688203124999996
663.6099853515625,707.0,0.0006150651489726027,0.01,0.3007882421875
663.6099853515625,708.0,0.0006150651489726027,0.01,0.304694453125
663.6099853515625,709.0,0.0006150651489726027,0.01,0.31250687499999996
663.6099853515625,710.0,0.0006150651489726027,0.01,0.32031929687499994
663.6099853515625,711.0,0.0006150651489726027,0.01,0.3242255078124999
