S0,K,T,C_mkt,iv_market
660.08,555.0,0.04,119.61,0.5992471716308594
660.08,560.0,0.04,101.74,0.5617109259033204
660.08,565.0,0.04,110.74,0.5590254058837891
660.08,570.0,0.04,106.67,0.5343064147949219
660.08,575.0,0.04,110.1,0.5148974291992188
660.08,580.0,0.04,81.2,0.5291795129394532
660.08,585.0,0.04,89.15,0.5036060382080079
660.08,590.0,0.04,71.57,0.49872327453613285
660.08,595.0,0.04,90.71,0.4835867071533204
660.08,600.0,0.04,66.79,0.44077097320556635
660.08,605.0,0.04,71.7,0.3880066082763671
660.08,610.0,0.04,54.0,0.36652244812011714
660.08,615.0,0.04,50.42,0.35632967895507806
660.08,620.0,0.04,42.55,0.3367986242675781
660.08,625.0,0.04,41.16,0.31836619140624994
660.08,630.0,0.04,38.89,0.3087227331542969
660.08,635.0,0.04,33.69,0.29132788757324213
660.08,640.0,0.04,29.94,0.274421318359375
660.08,641.0,0.04,26.79,0.2759471820068359
660.08,642.0,0.04,26.57,0.2778392529296875
660.08,643.0,0.04,26.46,0.26636475830078127
660.08,644.0,0.04,25.5,0.2691113128662109
660.08,645.0,0.04,24.83,0.2607800973510742
660.08,646.0,0.04,21.51,0.2627942373657227
660.08,647.0,0.04,20.4,0.2611157873535156
660.08,648.0,0.04,22.49,0.25818612915039063
660.08,649.0,0.04,20.74,0.2531507791137696
660.08,650.0,0.04,20.36,0.24909198181152342
660.08,651.0,0.04,20.2,0.24451439086914065
660.08,652.0,0.04,20.38,0.2474135317993164
660.08,653.0,0.04,19.82,0.24326318267822267
660.08,654.0,0.04,18.0,0.23825834991455075
660.08,655.0,0.04,17.47,0.2338028280639648
660.08,656.0,0.04,15.52,0.2355728298950195
660.08,657.0,0.04,15.36,0.23282627532958983
660.08,658.0,0.04,15.44,0.22907265075683597
660.08,659.0,0.04,14.03,0.22699747619628902
660.08,660.0,0.04,13.0,0.22077195251464843
660.08,661.0,0.04,12.76,0.22101609069824218
660.08,662.0,0.04,11.93,0.21595022338867187
660.08,663.0,0.04,11.34,0.2135393588256836
660.08,664.0,0.04,11.0,0.21143366699218746
660.08,665.0,0.04,10.09,0.20996883789062498
660.08,666.0,0.04,9.89,0.20929745788574217
660.08,667.0,0.04,8.81,0.20523866058349605
660.08,668.0,0.04,8.54,0.20145451873779296
660.08,669.0,0.04,8.17,0.1991352059936523
660.08,670.0,0.04,7.38,0.1994098614501953
660.08,671.0,0.04,7.03,0.19565623687744144
660.08,672.0,0.04,6.74,0.1947102014160156
660.08,673.0,0.04,6.24,0.19144485321044924
660.08,674.0,0.04,5.86,0.1887898504638672
660.08,675.0,0.04,5.2,0.186531572265625
660.08,676.0,0.04,5.06,0.18439536315917968
660.08,677.0,0.04,4.87,0.18125208404541016
660.08,678.0,0.04,4.29,0.17939053039550779
660.08,679.0,0.04,3.87,0.17762052856445312
660.08,680.0,0.04,3.35,0.17572845764160155
660.08,681.0,0.04,3.23,0.1729819030761719
660.08,682.0,0.04,2.98,0.17170017761230472
660.08,683.0,0.04,2.69,0.16828224304199224
660.08,684.0,0.04,2.29,0.16700051757812504
660.08,685.0,0.04,2.04,0.165047412109375
660.08,686.0,0.04,1.85,0.16346051391601565
660.08,687.0,0.04,1.66,0.16181258117675779
660.08,688.0,0.04,1.5,0.1606529248046875
660.08,689.0,0.04,1.51,0.15979844116210937
660.08,690.0,0.04,1.18,0.15821154296875
660.08,691.0,0.04,1.03,0.1568687829589844
660.08,692.0,0.04,1.0,0.15552602294921875
660.08,693.0,0.04,0.87,0.15418326293945314
660.08,694.0,0.04,0.72,0.15284050292968754
660.08,695.0,0.04,0.64,0.1519860192871094
660.08,696.0,0.04,0.57,0.15076532836914067
660.08,697.0,0.04,0.61,0.15027705200195315
660.08,698.0,0.04,0.48,0.14881222290039062
660.08,699.0,0.04,0.42,0.1489342919921875
660.08,700.0,0.04,0.34,0.14881222290039062
660.08,701.0,0.04,0.35,0.147469462890625
660.08,702.0,0.04,0.26,0.14649291015625
660.08,703.0,0.04,0.23,0.14624877197265623
660.08,704.0,0.04,0.2,0.14673704833984375
660.08,705.0,0.04,0.19,0.1469811865234375
660.08,706.0,0.04,0.19,0.1469811865234375
660.08,707.0,0.04,0.16,0.14649291015625
660.08,708.0,0.04,0.16,0.14917843017578125
660.08,709.0,0.04,0.11,0.148446015625
660.08,710.0,0.04,0.11,0.1469811865234375
660.08,715.0,0.04,0.06,0.15235222656250003
660.08,720.0,0.04,0.05,0.157234990234375
660.08,725.0,0.04,0.03,0.16407085937500002
660.08,730.0,0.04,0.03,0.174812939453125
660.08,735.0,0.04,0.03,0.18555501953124998
660.08,740.0,0.04,0.02,0.18946123046875002
